행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,총매출건수,2030_매출건수,피크타임_매출비중,시간대추천,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,집계_기간수,분기별_매출안정성,2030_매출비율,객단가,새벽_매출비중,오전_매출비중,점심_매출비중,오후_매출비중,저녁_매출비중,심야_매출비중
11260660,망우3동,199269940.75,38716.5,38376.25,13817.0,0.32471673112815796,11~14,447.25,3555.25,10261.75,8045.25,8672.0,7394.75,2228689.75,16393548.0,44747791.0,45558924.25,47903546.25,39070174.25,0.0,32476155.25,64597164.75,56612671.75,40572761.5,5011187.5,4,0.9096911120483927,0.36004038956385787,5146.899661642969,0.0,0.16297568578466093,0.324169137135652,0.2841004094090895,0.20360703349082518,0.02514773417977242
11260680,신내1동,1127703621.75,137786.5,134994.75,54598.0,0.29193349711002825,11~14,5439.5,24107.75,30490.25,27534.75,28612.25,18810.25,35152848.0,163798219.5,237332837.25,236125298.25,230477745.5,172111324.0,25772680.75,105303884.0,328766683.25,292578036.5,271554108.25,103728229.0,4,0.9295007180274522,0.40444535806022086,8184.4275146694345,0.022854126077918663,0.0933790421250813,0.29153642580291733,0.2594458604699431,0.24080272778462414,0.09198181773951547
11260690,신내2동,351174336.75,62493.0,61672.0,23667.5,0.31513900715255116,11~14,1026.25,7991.75,15675.75,15235.0,14746.75,6996.5,5446964.0,40625662.75,84702932.25,84420143.5,84786649.5,41649909.0,0.0,61290143.0,110747723.25,87005484.5,78383627.75,13747358.25,4,0.9156512856827654,0.3837641068880529,5619.418762901445,0.0,0.1745291058772107,0.3153639422371601,0.24775581639935995,0.22320431633875648,0.03914681914751278
11290525,성북동,1321946790.25,109721.5,106440.75,45142.5,0.4060822344157805,11~14,1844.5,19301.75,25840.75,21419.0,22779.25,15255.5,8130810.25,156656038.5,263126948.5,218378021.25,273368379.25,197667787.25,6972318.5,78720760.25,439900610.5,508899432.75,257850175.75,29603492.5,4,0.9187706394759813,0.424109187505725,12048.201949936885,0.005274280743691227,0.05954911410247664,0.3327672594271424,0.38496211534638203,0.19505336950909852,0.022393860871209148
11290555,삼선동,1019322379.25,122685.25,121524.25,65613.0,0.31934855302868703,11~14,4486.25,40837.5,24775.5,17915.75,21582.25,11927.0,24778009.25,297312105.25,213179532.25,153437800.25,184380883.5,118893787.75,659149.5,86068961.75,314256587.75,317305095.5,269343568.0,31689016.75,4,0.863345918538803,0.5399169301600298,8308.434626411896,0.000646654594677879,0.08443742971024346,0.30829950773888104,0.31129022766425246,0.26423786378376035,0.03108831650818482
11290575,동선동,8011244749.5,1160343.25,1155885.5,630082.0,0.3365863183291271,17~21,54921.5,373061.0,257021.0,192554.75,199709.0,78618.25,391929194.0,2669782863.25,1629497997.0,1267072638.25,1394454421.5,584064919.75,42375803.5,738904036.5,1897114606.25,1973731335.0,2699739327.25,659379641.0,4,0.9423398845276918,0.5451076252794935,6904.202484480346,0.005289540492773582,0.09223336193119261,0.23680647209890862,0.24637012058871188,0.3369937396330947,0.08230676525531858
11290580,돈암1동,3273404.5,160.5,148.5,36.0,0.5658872473596996,11~14,8.0,18.25,17.75,74.75,21.5,8.25,134536.0,173816.5,264424.75,1512224.25,575912.5,185617.0,171228.0,0.0,368150.0,337684.5,1613186.75,783155.25,4,0.42981006208476696,0.24242424242424243,20395.043613707167,0.05230884236885481,0.0,0.11246700491796843,0.10316002803808695,0.49281619488211736,0.23924792979297244
11290590,돈암2동,672000000.0,137489.0,135147.5,39292.5,0.3296879129464286,11~14,1083.25,13292.75,25999.75,41974.5,33759.75,19037.5,4725084.0,53959970.5,118884574.75,213024426.75,159941945.75,99755991.5,0.0,136480180.5,219230014.0,213049985.75,97101108.0,6138711.75,4,0.9743587049058751,0.2907378974823804,4887.663740371957,0.0,0.20309550669642856,0.3262351398809524,0.31703866927083335,0.14449569642857144,0.009134987723214286
11290600,안암동,4632551954.75,803976.25,792950.5,475083.25,0.34980140792447506,11~14,17884.0,311411.25,163672.0,102195.75,142007.75,55779.75,98487520.5,1574802598.25,877547118.0,652460649.0,813648677.75,370153211.5,13337530.75,771866566.5,1617956172.25,1089814684.25,961408732.5,178168268.5,4,0.9072029412930578,0.5991335524726953,5762.050750566325,0.0028790892968451926,0.16661800537575502,0.34925807374724077,0.2352514758377519,0.20753328659686524,0.038460069145541835
11290610,보문동,362103643.75,44130.0,42590.5,21051.0,0.34719269049524126,11~14,370.0,8389.5,12661.5,8192.0,8045.75,4931.75,2361119.5,61493017.75,93371420.5,69322632.0,71753228.25,43763689.75,0.0,55246215.25,125691726.5,84650196.0,77665278.5,18850227.5,4,0.9440612368348135,0.4942651530270835,8205.38508384319,0.0,0.15257017211387838,0.34711533194838223,0.23377338908647755,0.21448355972253316,0.05205754712872866
11290620,정릉1동,91223494.75,11434.25,11387.25,4203.25,0.3525905499261113,14~17,202.75,2216.25,1987.0,2357.25,1912.75,2711.25,930076.0,12351220.5,12536202.75,14860355.5,31000991.5,18914740.5,0.0,10114823.75,28057701.75,31572520.0,21257760.0,220689.25,4,0.9513069637084116,0.3691189707787218,7978.091676323327,0.0,0.11087959058924346,0.3075710026993896,0.3461007505415703,0.23302944113528384,0.0024192150345128055
11290630,정릉2동,356976826.0,45337.25,43791.75,16853.5,0.29797946205959414,17~21,639.5,7612.75,9240.75,9178.75,9280.5,7839.5,3476201.75,40713011.25,60592516.25,68380478.75,77165242.75,76419497.5,126774.25,42848769.5,101192073.75,86943036.0,105810953.75,20055218.75,4,0.886407545712863,0.38485559494653676,7873.808534924372,0.00035513299678450273,0.1200323561059395,0.2834695878829961,0.2435537258096412,0.29640846700228096,0.05618073020235773
11290640,정릉3동,652226714.5,126419.25,124653.0,74633.0,0.4146900539013185,11~14,3703.75,60946.75,13686.25,13986.25,25887.75,6442.25,16161633.5,258350928.0,80912592.5,75646581.75,137730157.75,35874299.5,0.0,121418522.5,266435391.0,172240252.25,90619027.75,1513521.0,4,0.7819207207242145,0.5987260635524215,5159.235753257514,0.0,0.1861599959043076,0.4085011930310929,0.26408033958259464,0.13893792715845588,0.0023205443235490165
11290650,정릉4동,388860715.75,60862.5,60235.75,30985.75,0.39159868057642544,11~14,2279.25,21397.25,9588.5,9469.5,11702.25,5799.0,10380076.25,98652075.75,52507305.0,49911957.75,57901422.0,31316110.5,3836186.25,80267308.0,151530003.5,98493234.5,38822030.25,15911953.25,4,0.8782180015392482,0.5144079720099775,6389.16764428014,0.009865193614636811,0.20641660303789636,0.38967681064862103,0.25328666669255856,0.09983531037616777,0.040919415630119485
11290660,길음1동,137561381.75,23322.0,22885.25,6511.25,0.3539439831697958,14~17,1206.25,2659.5,3851.75,6824.75,5454.25,2888.75,4668677.75,13876713.25,24897901.25,42826649.5,30708606.0,14269980.5,0.0,18465054.5,40833344.0,48551280.75,27696935.75,2014766.75,4,0.8936805908667986,0.2845173201079298,5898.352703455965,0.0,0.13423138285683875,0.2968372626134951,0.3529426655384697,0.20134237819983222,0.014646310791364234
11290685,길음2동,674897684.5,120012.0,114279.0,46194.5,0.37062603554133217,11~14,838.25,15936.0,30258.5,31645.25,25155.0,10446.0,4509252.25,71359565.0,156126676.25,164372794.0,139343364.75,64440071.25,6384904.75,166823923.25,250384991.25,171502947.5,60866526.75,18934391.0,4,0.8812059697388266,0.40422562325536626,5623.5850123321,0.00946055216462963,0.24718402075062978,0.37099696294779627,0.254116959412979,0.09018630252835014,0.028055202195615178
11290705,종암동,1096751597.5,180800.0,176038.75,80435.5,0.3852962200734981,11~14,1513.0,37106.0,43329.5,39101.75,40236.25,14752.25,7630776.5,183920484.75,236841484.75,222781053.75,248620740.0,97737677.75,383879.75,161539923.5,421993323.5,277201785.25,215586337.75,20046347.75,4,0.9210636244903396,0.45691928623669503,6066.1039684734515,0.00035001521846427034,0.14728943533633648,0.3847665455531739,0.2527480113836807,0.19656806358105167,0.018277928927292946
11290715,월곡1동,403307342.75,54265.75,53320.75,22153.0,0.4649669170921483,11~14,701.25,7075.5,15077.5,14582.75,10737.25,5146.5,4149466.75,49230691.75,103468514.25,118207483.25,69958490.5,43265054.75,0.0,69550699.0,187422803.75,108805040.25,35668329.5,1860470.25,4,0.9360296455675234,0.4154667741920359,7432.079032354662,0.0,0.17245086222769992,0.46471458335480553,0.2697819472070596,0.08843957379201473,0.0046130334184202
11290725,월곡2동,930640880.0,168417.25,166721.5,91388.0,0.36077998650434173,11~14,4255.25,59210.5,32177.5,26148.5,31914.25,13015.5,20687391.75,294943052.75,178457004.25,149471232.5,182726564.5,78382425.75,5959903.0,138629390.75,335990834.75,239705726.0,187913025.75,22441999.75,4,0.8884971624220053,0.5481476594200508,5525.804987315729,0.006404084677647085,0.14896120912934752,0.3610316739470976,0.25757059586722647,0.20191787163916547,0.02411456473951585
11290760,장위1동,146306050.5,33544.25,33527.25,12970.5,0.2996061562232693,11~14,222.5,3856.75,9113.75,7899.5,9003.75,3431.0,844328.5,16437755.0,36748761.0,31603708.0,41064051.0,19374536.5,593183.25,28485005.0,43225035.75,38296685.0,33240639.5,2465502.0,4,0.9592846880224658,0.38686441625841667,4361.583594803878,0.004054399992158903,0.19469464798381664,0.2954425712557937,0.2617573563712596,0.22719934948965081,0.016851674907320393
11290770,장위2동,126396815.75,22646.0,21665.5,10410.0,0.3797625375608084,11~14,115.25,4063.5,6346.5,4697.25,3835.0,2608.0,539375.25,17396499.75,31633000.0,23534016.25,24207352.25,14898129.25,0.0,20136882.25,47955938.0,35863522.75,21059282.25,1381190.5,4,0.9276969339710401,0.4804874108605848,5581.419047513909,0.0,0.1593147907288163,0.37940780165579446,0.283737549377307,0.16661244292461536,0.010927415313466866
11290780,장위3동,118055387.0,23069.0,23011.0,6692.0,0.30038616007478386,11~14,172.75,2308.75,4383.25,7612.0,5883.0,2651.25,999878.75,12004722.5,21595544.25,38743797.0,31401845.75,12798874.5,425803.5,19543692.5,35194363.75,32997368.25,25492938.5,4401220.5,4,0.9248279202604982,0.2908174351397158,5117.490441718323,0.003606811267324887,0.1655468081265957,0.29811738917089825,0.2795075183650874,0.21594049325339132,0.037280979816702475
11290810,석관동,840236680.75,112161.75,110452.25,52941.75,0.3079464653922941,11~14,1184.0,22700.0,30241.75,21185.5,20865.5,14275.5,7211607.5,161398298.0,208689324.75,150641100.0,169622561.0,118596861.5,7957385.25,91768993.0,259052061.5,200770202.5,231276354.5,49411684.0,4,0.934802713027078,0.4793179858264544,7491.294320479129,0.00947040926956104,0.10921802761346538,0.3083084414605283,0.23894482007235315,0.2752514378372073,0.05880686374688481
11305534,삼양동,38629441.75,3653.25,3638.25,1108.25,0.3051072028674274,14~17,10.75,426.0,682.25,647.5,876.75,995.0,74323.25,2711173.5,4849601.5,5163515.0,9430006.0,15290370.5,186244.75,3302327.0,11024307.0,10285143.0,9938024.5,3893395.5,4,0.9594718257355539,0.30461073318216175,10573.9934989393,0.00482131611441162,0.0854873083947686,0.2853861329745983,0.26625140136797343,0.25726554798064094,0.10078829316760707
11305535,미아동,540593085.25,78811.5,77659.5,33538.25,0.3179812130362713,11~14,1249.0,16063.5,17474.75,14039.75,15638.75,13193.75,5451919.75,84240042.0,97026372.5,83850355.5,117174554.0,129664108.0,517236.0,78681611.75,171543012.25,140281916.25,129537345.25,20031963.75,4,0.8506530226269586,0.4318628113752986,6859.317298236932,0.0009567935922835595,0.14554683346275746,0.3173237263489396,0.2594963200188288,0.23962079572308034,0.037055530854110195
11305545,송중동,1169751811.0,181816.5,180375.0,82352.5,0.2638111937262363,17~21,3666.0,35707.0,46645.5,36235.0,36971.0,21150.5,22119859.75,208727499.25,262243416.25,223110853.5,257655491.5,164981723.5,44160600.0,151820802.25,281559422.25,291830426.25,306890792.25,93489768.0,4,0.9198671901181362,0.4565627165627166,6433.694472173867,0.03775211081934371,0.12978890122017517,0.24070013792866016,0.2494806364099743,0.26235547520772334,0.0799227384141233
11305555,송천동,295638016.75,52309.0,51229.0,16722.25,0.38582291358597587,11~14,761.5,5385.0,11337.25,13096.75,11748.75,8899.75,3815736.0,25765658.5,55484542.75,64862245.75,68294074.0,61213508.75,41737.0,44184704.25,113723658.75,80971880.5,50470030.0,6246006.25,4,0.954519692279105,0.32642155810185636,5651.761967347875,0.00014117602485235858,0.14945542097640255,0.3846719714879159,0.2738885931861468,0.17071562904806964,0.021127209276612765
11305575,삼각산동,351417362.0,47448.5,46673.0,16121.25,0.29673570080999156,14~17,485.25,5542.0,10579.25,13858.75,10862.0,5345.75,2789717.5,37764193.75,77378608.5,104240215.75,82314417.75,36381462.5,0.0,45765770.75,100030623.25,101331892.75,95775284.0,8513791.25,4,0.8091188895350864,0.3454084802776766,7406.290230460394,0.0,0.13023195692306175,0.2846490642371847,0.2883519817384549,0.27253998907430194,0.024227008026996684
11305595,번1동,790305327.75,123465.0,121333.25,61976.75,0.29046981228866875,11~14,2235.0,29515.25,32461.5,22506.5,21227.75,13387.25,16084998.75,191444927.5,196814921.25,134462697.25,129345537.25,82590589.25,5814401.25,80790186.25,228351681.75,195142147.25,217891817.0,62315094.25,4,0.8827259896200771,0.5107977409325144,6401.047485117239,0.007357158108187889,0.10222654892130076,0.2889410886297799,0.2469199439735145,0.2757058687942016,0.07884939157301538
11305603,번2동,124396534.5,20655.0,19891.0,6550.75,0.41161840056422094,11~14,119.0,1961.75,4589.0,4423.5,5831.25,2966.5,463742.25,10173402.5,26008167.5,27336612.75,31566047.0,16229470.0,0.0,18786673.75,50785231.5,34421440.0,20323509.75,79679.5,4,0.8495954360621684,0.3293323613694636,6022.5870007262165,0.0,0.15102248487476957,0.4082527837622358,0.2767073868926791,0.16337681617649888,0.0006405282938167381
11305608,번3동,224536970.75,46236.75,45364.0,15991.0,0.330352117070264,11~14,265.25,5264.5,10726.5,11916.75,11066.75,6124.25,1155946.5,22282115.25,49432173.25,59576435.75,52521641.25,32169221.5,0.0,37988217.0,74150402.75,65445985.25,43876251.0,3076114.75,4,0.9328444586593948,0.3525041883431796,4856.244670094676,0.0,0.1691846864821926,0.3302369427285061,0.2914708657171104,0.19540769100716124,0.013699814065029644
11305615,수유1동,133216009.5,21845.75,21835.75,10515.0,0.3451113139188815,14~17,219.75,4613.5,5901.5,4088.75,4070.5,2941.75,1155576.0,22727644.25,28717160.0,19567659.0,31737529.25,29074229.0,0.0,18095713.75,39469001.25,44737209.5,28284006.0,2630079.0,4,0.9789865957148742,0.481549752126673,6098.028655459299,0.0,0.13583738034128698,0.2962782130926989,0.33582457294669227,0.21231686871689398,0.019742964902427888
11305625,수유2동,39835394.75,6875.5,6806.75,3552.0,0.3027598851112103,11~14,118.75,1460.75,2091.25,888.0,1083.0,1165.0,533247.25,9027423.5,8921830.75,4718752.75,6409988.0,8505623.25,1022946.25,5208260.75,11442231.75,8979715.0,10586033.25,2596207.75,4,0.85702751872408,0.5218349432548574,5793.817867791433,0.025679330063623884,0.13074454973237085,0.2872378150589307,0.22542050998503033,0.2657444043528651,0.06517339080717909
11305635,수유3동,1656836229.5,206965.75,200879.0,102694.0,0.274235218090337,11~14,2686.0,42565.25,60128.75,39134.75,33878.5,22485.75,17622493.5,300728271.0,394457558.75,289124977.25,285336718.5,189259028.25,16747299.25,217124259.5,443182998.0,388622621.5,446509557.75,144649493.5,4,0.9257524392549774,0.5112231741496125,8005.364315110109,0.010107999180494744,0.1310475082775826,0.26748751029770984,0.23455705191651835,0.26949528855048493,0.08730464177720952
11305645,우이동,1586697180.25,125609.25,123200.75,42355.75,0.3663195325449816,11~14,1243.5,19407.0,22948.75,22468.0,28793.75,28339.75,8923972.75,164535325.0,278047002.75,278865033.75,413619995.5,370483144.25,6276655.75,112233264.75,580110330.75,493322901.75,336303325.75,58450701.5,4,0.8827275029268379,0.3437945791726106,12632.00902998784,0.003955799397721908,0.0707338905917237,0.36560872356160473,0.3109118159977268,0.2119518014754473,0.03683796897577552
11305660,인수동,702692906.5,84766.5,82345.0,35093.5,0.3481559692732755,11~14,562.0,14312.75,20780.75,16884.75,16902.0,12902.75,3330201.5,87750543.75,148664594.5,137510904.5,149604377.25,117763574.25,1079714.5,82627610.0,245141239.0,198309969.5,142607546.5,32926827.0,4,0.9716137808066804,0.4261764527293703,8289.747795414462,0.001536538208956575,0.11758708425214479,0.3488597034812959,0.2822142754901995,0.2029443376770447,0.04685806089035851
11320511,창1동,987745450.25,147919.0,147662.0,70630.75,0.2783586598226204,17~21,4024.5,31366.5,39264.25,25349.75,27465.0,20192.0,25332900.75,200827979.5,235548290.0,178900388.75,191762864.75,151424672.75,89450.0,142309837.5,271926906.5,262011294.25,271788791.25,39619170.75,4,0.9323598584730187,0.47832719318443473,6677.6103830474785,9.055976919697282e-05,0.1440754168637083,0.27530059129219464,0.26526196013728487,0.2751607625033452,0.04011070943427006
11320512,창2동,119687350.25,20156.5,19885.5,6983.5,0.3300790851488834,11~14,162.75,2369.5,4614.0,4405.5,4984.75,3349.0,973744.0,11586451.0,25206268.25,25727804.0,31182205.25,22285716.25,0.0,16703696.75,39301536.0,35097222.5,25401995.5,3182899.5,4,0.9566230280280014,0.3511855372004727,5937.903418252176,0.0,0.1395610874090681,0.32836833565040846,0.2932408682011072,0.2122362592783693,0.02659344946104695
11320513,창3동,75715868.0,9252.5,9174.25,2905.75,0.3828802184138122,11~14,17.25,820.25,2085.5,2708.75,2427.75,1114.75,102823.75,7171897.25,16127569.25,21744446.5,18733142.5,9400286.25,13303.75,11629453.25,28312617.5,24476743.75,10980935.75,302814.0,4,0.8363969164841177,0.3167288879199935,8183.287543907052,0.00017570623373161357,0.1535933425474301,0.37393241665010035,0.32327099188772423,0.14502819607113268,0.003999346609881035
11320514,창4동,537893674.5,91544.25,89222.75,33209.25,0.3590765818954633,11~14,1491.5,13394.25,19815.0,19321.25,20471.25,14729.5,6947701.25,68299689.0,106835258.75,111274813.25,117717905.5,86798174.5,2079281.75,102966233.0,193154604.75,124920783.5,98587200.5,16185571.0,4,0.9147570505997028,0.37220607972742376,5875.777828754946,0.003865599929080408,0.19142488168449356,0.3590943971028237,0.2322406628338218,0.18328380714207487,0.030090651307705607
11320515,창5동,952619918.5,160453.0,159113.75,62237.5,0.2856659792863327,11~14,2157.75,21882.0,40355.5,36053.75,36658.25,22006.5,11135175.0,134251909.25,253799654.5,212132527.5,197735363.5,129198016.5,6393039.0,139286589.5,271910086.0,247203135.5,242777126.5,45049942.0,4,0.9158895510555022,0.391150984751475,5937.06517484871,0.006711007061521987,0.14621423171512238,0.2854339707993414,0.2594981804382668,0.2548520367727331,0.04729057321301434
11320521,도봉1동,605895029.25,81885.0,81500.0,19505.25,0.33952591564158846,11~14,385.5,6609.0,12896.25,15227.0,18001.75,28380.5,1997918.75,41257430.75,78760332.75,103217445.0,119740633.25,252694992.25,0.0,75564911.0,206051100.25,182068340.0,135092345.75,7118332.25,4,0.9329214460673226,0.2393282208588957,7399.340895768456,0.0,0.12471617582593,0.34007722510128185,0.3004948567169649,0.22296328444420888,0.011748457911614399
11320522,도봉2동,323214557.5,44768.25,41623.75,15647.75,0.5098970870510878,11~14,74.5,4001.75,11646.0,9766.0,9779.75,6355.75,487420.5,26249615.0,79251632.75,66716078.75,71710740.5,48722960.75,0.0,59145136.25,164616285.0,72897197.5,25643619.5,912319.25,4,0.9269427375727526,0.37593321120754375,7219.727317909456,0.0,0.18299032292194944,0.5093096247683708,0.22553810095635932,0.07933930853346542,0.002822642819855043
11320660,쌍문1동,422292859.25,94067.5,93849.25,45831.75,0.38696765726997157,11~14,2999.75,33182.5,12649.25,15105.5,20172.25,9740.0,11687995.5,129319903.25,61810074.5,71533447.75,93983239.5,46166246.75,1366662.5,85979548.75,163020640.25,115238238.75,53155870.75,3531898.25,4,0.8177474215814103,0.48835499484545697,4489.253559943658,0.003236290811138076,0.2036017111506486,0.38603693308839676,0.2728870172104384,0.12587442478758892,0.008363622951789234
11320670,쌍문2동,205367186.25,33163.75,31605.75,11938.0,0.36595817193806757,11~14,590.5,4370.75,7567.25,6720.25,7528.5,4828.5,3009894.75,22983438.75,43750163.5,41617717.75,41794157.5,35801372.25,202944.75,32547898.0,74956014.5,55841056.25,38479993.0,3339279.75,4,0.926092943779558,0.3777160801436448,6192.520033168746,0.0009882043655842316,0.15848636091443746,0.36498535072079946,0.27190836700670823,0.18737167170005964,0.016260045292410975
11320680,쌍문3동,320270343.5,59582.5,59192.5,25873.75,0.3042782771483439,11~14,573.0,9488.25,16385.5,12217.5,11265.5,9262.75,2814555.0,46483280.75,82090987.25,63493013.0,63456157.0,56939879.0,0.0,42650154.5,96770931.25,82965112.5,86703944.5,11180200.75,4,0.8756386440487296,0.4371119651982937,5375.2417824025515,0.0,0.13316922832725533,0.3021538934653186,0.25904712747778974,0.2707211150195054,0.034908635710130934
11320681,쌍문4동,154421885.75,30183.5,30156.5,10285.25,0.33520288625874817,14~17,1463.25,4435.25,5850.0,8708.5,6409.0,3290.5,6486745.25,23351150.5,30403159.25,44971068.75,31962208.5,16248832.75,0.0,18948982.0,49139874.25,51223994.75,33087643.0,2021391.75,4,0.9267498081741363,0.3410624575133056,5116.102696837676,0.0,0.12270917368977927,0.3182183277411505,0.3317146044501014,0.21426783411754832,0.013090060001420491
11320690,방학1동,1124619222.0,148053.0,145725.5,52034.25,0.30087948146490623,11~14,1495.75,19620.25,32414.0,34263.5,31967.75,25964.25,9482432.75,135472086.0,238450535.25,241222691.0,257810576.5,207591594.75,9431419.5,159102781.75,338998602.75,281770870.25,272000877.0,63314670.75,4,0.9109791094913559,0.3570703137062491,7596.058316954064,0.00838632251299009,0.1414725790183942,0.30143411753814037,0.25054779852411235,0.24186041966833818,0.05629876273802476
11320700,방학2동,258715013.0,61218.5,61090.75,18241.0,0.30200438482334724,11~14,557.0,6028.75,12212.25,13007.5,17500.25,11785.0,2620591.0,22969307.0,51272782.75,62113210.0,70409099.0,47372520.0,2586761.25,43833808.5,78073692.25,67841171.75,55653454.0,10726125.25,4,0.8918920352093435,0.29858857519346216,4226.091998333837,0.009998496878880391,0.16942893259928446,0.3017748809575268,0.2622235600606603,0.21511489942023582,0.041459230083412284
11320710,방학3동,287200704.5,24606.0,23926.75,6197.25,0.3392979109996378,11~14,175.75,1997.75,4199.5,4459.0,6358.25,6736.5,1388700.5,19974123.75,41388162.25,49315484.25,75527309.5,84528898.0,0.0,17542472.0,97310843.0,88599123.25,67314997.25,16433269.0,4,0.9230093516850981,0.2590092678696438,11671.978562139315,0.0,0.06108088080960818,0.338825223877541,0.3084920122471357,0.234383120219679,0.05721876284603612
11350560,월계1동,828654501.0,132609.25,130515.25,60092.5,0.3258380816599884,11~14,4782.75,37191.5,22901.0,25014.25,25238.5,15387.25,21502319.5,178005214.25,140961803.5,159029732.25,158149799.0,107222157.5,399631.0,112148974.5,270694752.75,199720517.75,208939782.5,36750842.5,4,0.9064849270645577,0.4604251227346996,6248.843885324742,0.00048226492406393143,0.13533864157457826,0.3266678120052835,0.24101783977397354,0.25214342316110827,0.04435001856099253
11350570,월계2동,92471209.0,18157.0,18038.5,6543.5,0.33561685436291216,11~14,1404.0,3866.5,2677.0,4610.0,3426.25,2054.75,6561759.5,18951027.0,13777337.0,20922794.5,18476607.75,11310041.5,0.0,19307238.75,30976702.0,23521349.5,16910611.0,1755307.75,4,0.8697185837423718,0.3627518917870111,5092.868260175139,0.0,0.20879189272847076,0.3349875310919748,0.2543640312954057,0.18287433659486382,0.018982208289284937
11350580,월계3동,235717673.75,43300.5,42665.25,13902.25,0.38784018412247584,11~14,831.5,4652.5,9249.75,9195.75,9934.5,8801.25,3340436.75,20074661.75,44830872.0,44023681.75,65417638.25,48206887.75,0.0,44451199.75,93449150.5,59831440.25,37598689.75,387193.5,4,0.8890355536634877,0.32584480344073924,5443.763322594427,0.0,0.18857813689924896,0.3964452432154549,0.2538267042014706,0.1595073002030252,0.0016426154808003657
11350595,공릉1동,2561518900.5,299207.5,294505.5,154256.75,0.30473893591315393,14~17,3374.0,76171.5,78085.25,56056.5,51834.0,28984.25,26852603.25,651409579.25,651931800.5,478259743.25,416951316.5,244055705.0,18964805.5,175295238.25,712208293.5,728874190.0,732769142.0,193407231.25,4,0.9031837708930062,0.5237822383622717,8561.011674172605,0.007403734361006719,0.06843409908698427,0.2780413969855851,0.2845476525110653,0.2860682159545908,0.07550490110076781
11350600,공릉2동,1336835747.25,241638.25,237566.25,127061.0,0.3841850427036372,11~14,8039.0,87799.0,39262.0,37969.25,47306.25,17190.75,36180709.75,392540038.5,228059348.5,231197071.0,261755862.0,102662828.25,1600477.25,199448409.5,512566285.75,343796058.75,241938519.25,37485996.75,4,0.8628503101301466,0.5348444907473179,5532.38465867883,0.0011972130856706487,0.14919440171336276,0.3834175490926228,0.25717150327347366,0.1809784932424876,0.028040839592382467
11350611,하계1동,474030483.25,63979.5,61775.0,22535.5,0.34249113026861494,11~14,1193.0,9958.75,12576.75,15938.0,14573.0,7535.5,5381433.0,58706702.25,84898599.0,109611079.5,104869783.75,67202941.0,0.0,93611637.75,162216722.0,117253684.75,94663684.75,6284754.0,4,0.9522582738747147,0.36479967624443543,7409.0995279738045,0.0,0.19748020656433174,0.34220736372864896,0.2473547353876846,0.19969957227429003,0.013258122045044663
11350619,중계본동,513472620.25,87238.25,86467.25,23484.5,0.3066538319005975,14~17,5653.5,9402.25,14082.25,29262.25,22735.75,5331.25,23649658.0,50605664.25,80555294.5,182159869.25,131165084.75,35471660.5,2694.75,72336940.25,140200862.0,156756645.25,131242417.0,12933061.0,4,0.888972027076665,0.2715999410181311,5885.86566385731,5.248088980261455e-06,0.14087789182367802,0.2730444749551376,0.30528725207135327,0.25559769269898086,0.025187440361870005
11350621,중계1동,315666956.5,54677.5,54578.0,15359.5,0.3673618070726605,11~14,493.25,4496.0,10863.5,17126.25,14035.75,7563.25,2432191.5,22707159.75,60681247.75,105904580.25,80264493.25,42115130.75,73181.5,37642967.75,116030505.0,98460717.75,61007910.5,2451674.0,4,0.925300268257273,0.2814229176591301,5773.251456266289,0.00023183136053076244,0.11924899637064167,0.3675725400165538,0.3119132862105572,0.19326669847371244,0.00776664756800416
11350624,중계4동,425394618.75,88427.5,88366.75,29313.75,0.2853001409826472,11~14,1546.0,10288.75,19025.0,19076.75,22457.0,15973.25,7196357.0,50725482.5,86250759.25,93832601.5,110205071.75,76346048.0,82213.0,55967482.0,120202882.0,109955701.75,113015926.75,26170413.25,4,0.8880862118057001,0.3317282801506223,4810.659791919935,0.00019326290549132621,0.13156603194572028,0.2825679420985858,0.2584792964074137,0.265673146223832,0.06152032041895687
11350625,중계2?3동,1172799895.0,226359.25,225056.0,68698.75,0.32290673153681826,14~17,3483.5,25337.0,43361.75,50945.75,54168.5,47759.5,15825942.25,131293297.0,232623478.0,292419546.5,282262669.75,199563028.75,4083340.0,159182636.5,362509132.75,370714622.75,232851983.5,43458179.5,4,0.9139025404140654,0.30525180399545004,5181.144110523427,0.0034817022216735447,0.1357287267662997,0.3090971736060737,0.31609366979863174,0.19854365991395317,0.0370550676933681
