행정동_코드,행정동_코드_명,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,2030_유동인구,2030_유동인구비율,새벽_유동인구비중,오전_유동인구비중,점심_유동인구비중,오후_유동인구비중,저녁_유동인구비중,심야_유동인구비중
11215870,구의3동,6256683.75,1273456.75,801896.0,941787.75,1067827.25,986925.25,1184791.0,1616695.5,1250510.75,720336.0,759205.25,1100234.0,809701.75,1743683.75,0.2786913674516472,0.2583949524378629,0.1998679811809251,0.11513063929433863,0.12134307571483056,0.1758493866658995,0.12941388479160387
11230536,용신동,14066266.5,1342518.5,2604874.5,2447381.0,2245275.25,2182188.25,3244028.75,3356027.75,3012681.75,1880336.0,1842670.0,2301554.25,1672996.75,5052255.5,0.3591753007096801,0.23858695909109925,0.21417778128972603,0.13367697818038637,0.13099922427888025,0.1636222554151096,0.11893680174479845
11230545,제기동,12002903.75,1212188.25,2882419.0,1517400.25,1488508.0,1732924.0,3169463.25,2844049.5,2562059.75,1657084.0,1627517.5,1913220.5,1398971.25,4399819.25,0.3665629035807273,0.23694678881349857,0.2134533279082572,0.13805692643332243,0.13559364749550706,0.15939647104143445,0.11655273416651367
11230560,전농1동,11256888.75,1785088.75,2229093.5,1584592.0,1726104.25,1561630.75,2370380.0,2938171.75,2343520.5,1329456.5,1314047.5,1855323.25,1476369.5,3813685.5,0.3387868162062097,0.2610109964887056,0.20818545444006453,0.11810159356864924,0.11673274287266985,0.1648166994632509,0.13115253537528299
11230570,전농2동,2324346.25,452207.75,272040.25,297467.25,368793.0,353659.5,580178.75,580264.5,479012.5,283622.25,286943.5,400424.0,294080.25,569507.5,0.24501835731229804,0.24964632528393738,0.20608482922886381,0.12202237510869991,0.12345127151344168,0.17227381677751324,0.12652170475891877
11230600,답십리1동,6871706.5,1118022.0,901003.5,1169729.25,1227751.25,997093.0,1458107.5,1860002.5,1454369.75,782505.0,772606.0,1104201.75,898021.25,2070732.75,0.30134185009211323,0.27067548650397105,0.21164608092618625,0.11387346068985921,0.11243291604494458,0.16068814202119955,0.13068387743277451
11230610,답십리2동,5696555.5,784727.25,623662.75,950240.25,979459.5,899923.0,1458542.75,1538983.75,1140479.75,637427.25,660845.25,964963.5,753857.0,1573903.0,0.2762902950739267,0.2701604065825392,0.20020515028774843,0.11189696124263163,0.116007866508103,0.1693942067272056,0.13233558419644995
11230650,장안1동,8856044.25,1098549.25,1192072.0,1592008.5,1675114.25,1344557.5,1953742.25,2321247.75,1835036.75,1061953.5,1047233.25,1447768.25,1142804.5,2784080.5,0.31437066272562947,0.26210886988284865,0.20720726976945716,0.11991284935144718,0.11825067947238407,0.16347798284770315,0.12904232044685188
11230660,장안2동,7691079.75,1542566.5,884121.25,1155599.25,1379749.0,1149277.0,1579767.0,2046364.5,1545861.75,876335.25,888341.75,1316124.5,1018051.25,2039720.5,0.2652060004968743,0.2660698583966705,0.2009941126926944,0.1139417713098086,0.1155028655111787,0.17112350187241265,0.13236779270166846
11230705,청량리동,6101235.25,579072.5,924674.75,795829.5,840539.5,967958.25,1993160.75,1457454.25,1263977.0,801624.25,798622.75,1033829.0,745727.25,1720504.25,0.28199277351254404,0.23887855332246039,0.20716739286523986,0.13138720556628267,0.1308952560057408,0.16944585114956845,0.12222561816478064
11230710,회기동,4533961.25,613013.25,1901423.5,509976.0,447887.25,407293.0,654367.75,1093153.5,947464.25,585566.25,553184.25,768597.75,585996.0,2411399.5,0.5318526928301384,0.24110340598962993,0.2089705221896195,0.1291511368783754,0.12200903790256258,0.16952014091430534,0.12924592154377146
11230720,휘경1동,5815782.75,638035.5,1809647.75,887646.0,694452.0,724933.0,1061068.0,1577022.0,1265070.0,644971.25,633781.5,935515.5,759422.0,2697293.75,0.4637886018008496,0.27116246733941357,0.21752359989719355,0.11090016214928249,0.10897613051312827,0.16085805474766057,0.13057949938037144
11230730,휘경2동,4325199.25,573086.75,1354870.75,539700.25,527225.25,516248.25,814069.0,1259551.25,943973.0,469189.75,447779.25,632718.0,571989.0,1894571.0,0.43803091845999925,0.2912123065775525,0.21824959855895656,0.10847818166989648,0.10352800509710622,0.14628643986748124,0.13224569943222847
11230740,이문1동,10193823.0,1368638.25,3653644.5,1372258.5,1148160.75,1176243.75,1474877.25,2784324.0,2166970.25,1199062.0,1147472.0,1577240.25,1318754.5,5025903.0,0.4930341639245649,0.2731383505481702,0.21257679773329397,0.11762633116152792,0.11256542319795036,0.1547250967571244,0.12936800060193315
11230750,이문2동,3384946.75,503673.25,563815.75,409565.0,536985.5,523522.25,847385.75,1025637.5,710932.25,333291.0,332185.0,513612.0,469289.5,973380.75,0.2875616137831415,0.3029995966701692,0.21002760235445359,0.09846270107498736,0.0981359603367468,0.1517341447099574,0.1386401425664968
11260520,면목2동,5440290.75,741352.25,676880.75,831432.5,840806.75,952560.0,1397257.0,1572751.0,1114046.0,586756.25,584399.25,850016.0,732323.0,1508313.25,0.2772486470507114,0.28909318863150835,0.20477692299809527,0.10785384034851446,0.10742059144541126,0.15624459042009842,0.13461100401665113
11260540,면목4동,4657417.0,665600.75,536288.25,687016.5,789776.75,754739.75,1223995.25,1296965.75,960502.25,511559.75,513355.0,741308.5,633725.25,1223304.75,0.2626573377475111,0.27847318588822945,0.206230674642189,0.10983765250137577,0.11022311294006958,0.15916730239100343,0.13606796428148907
11260550,면목5동,2383047.75,333958.25,254796.75,379624.5,388605.75,403336.0,622726.0,688924.25,496771.0,251712.0,252181.5,375267.25,318192.5,634421.25,0.2662226344394484,0.2890937665852478,0.20846036341487492,0.10562608323731658,0.10582309985185988,0.1574736595185724,0.13352334211515485
11260565,면목본동,9810360.5,1046119.0,1421243.5,1650209.25,1446436.75,1737412.0,2508939.5,2920185.75,2004470.0,1013575.75,1008803.75,1522689.0,1340635.5,3071452.75,0.31308255695598547,0.29766344977842557,0.20432174740163728,0.10331687097533265,0.10283044644485796,0.15521233903687842,0.13665506991307813
11260570,면목7동,6114124.0,754760.75,717173.5,942499.25,946961.0,1016571.75,1736158.5,1732969.75,1240878.25,645945.5,661655.5,1000945.5,831729.25,1659672.75,0.2714489843516422,0.2834371285240535,0.20295274515204467,0.1056480862998526,0.1082175467818448,0.16371036962940236,0.1360340827238702
11260575,면목3?8동,6242805.75,709333.5,957841.5,968314.25,953265.0,1026805.5,1627245.5,1659119.25,1244991.5,719521.0,721848.5,1051453.25,845872.5,1926155.75,0.3085400743087353,0.2657649967724849,0.19942819780993506,0.11525602890975745,0.11562885806594254,0.16842639225159298,0.13549556623638337
11260580,상봉1동,4635460.5,768675.5,548529.5,763148.75,698338.75,696798.0,1159968.75,1259804.0,976926.5,525294.75,515703.75,746919.0,610813.75,1311678.25,0.28296611523278,0.2717753716162612,0.21075069024965265,0.11332094189994715,0.1112518918023355,0.16113156395141323,0.13176981014076164
11260590,상봉2동,6962484.75,561946.5,1368803.25,1499091.0,1014126.25,1050854.5,1467662.5,1840844.75,1351370.5,791982.5,814330.75,1219187.25,944769.5,2867894.25,0.41190671907755344,0.26439479813582356,0.19409313607473253,0.11374997984735263,0.11695978939128017,0.17510806756165606,0.1356943008025978
11260600,중화1동,4844460.25,818981.75,590829.25,763172.25,694502.25,727124.75,1249850.5,1415637.75,1019293.0,527520.0,497301.25,728722.75,655986.0,1354001.5,0.2794948105931925,0.29221784821126356,0.21040383188199346,0.10889138784862565,0.10265359283317475,0.15042393009623725,0.13540951233937776
11260610,중화2동,7723290.0,891268.5,999378.0,1193613.75,1130836.0,1290917.5,2217276.5,2066839.25,1556596.0,843412.0,871551.25,1334126.0,1050765.0,2192991.75,0.28394528109134837,0.26761124468976305,0.20154571432640753,0.10920372017624613,0.11284714804183191,0.1727406325542612,0.13605147547224045
11260620,묵1동,6986751.25,1162402.25,919699.25,993008.0,1048929.75,1067449.5,1795262.25,1914842.75,1452486.5,767651.75,767371.0,1143060.75,941337.5,1912707.25,0.2737620363971023,0.2740676863227383,0.2078915432977523,0.10987248901984309,0.10983230582311056,0.16360404272300377,0.13473178968551372
11260630,묵2동,5178414.0,643648.75,754079.5,792552.25,813099.75,865946.25,1309087.5,1403744.5,1037923.0,578160.0,588750.5,875459.5,694377.25,1546631.75,0.29866900367564275,0.2710761441630584,0.20043260349597386,0.11164808375691862,0.11369320799766106,0.1690593876812476,0.13409071773712955
11260655,망우본동,11423050.5,1816478.75,1355434.0,1765001.5,1837133.0,1763379.0,2885625.25,2970055.25,2333562.25,1361494.5,1338139.75,1911415.0,1508384.0,3120435.5,0.2731700695886795,0.26000543812705723,0.20428538331332774,0.11918834640536694,0.11714381810708094,0.16732964631470376,0.13204738961803592
11260660,망우3동,3964733.75,469833.0,497364.75,577193.75,577470.0,710738.75,1132133.75,1243440.0,837827.0,407830.0,382448.0,561664.25,531525.0,1074558.5,0.271029170622113,0.3136250952538742,0.21131986479546072,0.10286441050423625,0.0964624673724938,0.1416650613676139,0.1340632268181943
11260680,신내1동,4955296.25,969045.75,477830.5,692439.0,748405.5,759789.75,1307785.25,1368197.25,984061.5,532206.0,549859.25,842343.75,678629.25,1170269.5,0.23616539576216053,0.27610806316574915,0.19858782408821674,0.10740144950970389,0.1109639509444062,0.16998857535510617,0.1369502882900291
11260690,신내2동,1695112.5,296966.75,165061.5,243304.25,266911.5,269152.75,453717.0,469061.25,354115.25,191948.75,188668.5,271667.0,219652.0,408365.75,0.24090775685979543,0.2767139349158242,0.20890368633350292,0.11323658459246805,0.11130146229232574,0.16026487917468604,0.12957960017402975
11290525,성북동,4200586.0,679270.0,674515.25,619821.0,641124.0,647184.75,938670.5,1068533.25,893841.0,518254.75,507780.75,695766.5,516410.75,1294336.25,0.30813230582590145,0.2543771868972567,0.21278959649915513,0.12337677409770922,0.12088331247116474,0.1656355803690247,0.12293778772771227
11290555,삼선동,10101068.0,1428170.5,2284731.5,1496128.75,1493624.0,1529934.75,1868478.5,2330448.5,1994983.75,1246267.75,1308350.5,1897065.25,1323953.75,3780860.25,0.3743030192450937,0.23071307905263086,0.19750225916705044,0.12337980003698619,0.12952595705721415,0.1878083832323473,0.13107066995291983
11290575,동선동,7729481.75,1268583.25,2253347.75,1123802.25,974813.75,943583.5,1165352.0,1842130.75,1535347.5,961399.75,992831.25,1421422.5,976351.25,3377150.0,0.4369180378749196,0.23832526029316262,0.19863524485325293,0.12438088103384162,0.12844732442766943,0.18389622305531675,0.12631522805523152
11290580,돈암1동,2278468.25,419718.75,276164.0,284611.25,320326.25,373795.5,603853.25,656433.0,478115.75,241002.0,243174.5,355524.75,304218.25,560775.25,0.2461194049993894,0.2881027637756199,0.20984086567807123,0.10577369247958579,0.10672718393157332,0.1560367365224422,0.13351875761270757
11290590,돈암2동,2782877.75,628519.75,290537.0,345015.75,498124.0,442963.5,577717.0,827462.75,562807.25,272523.5,285330.0,445786.5,388967.75,635552.75,0.2283796871781378,0.29734067549320126,0.20223930066636955,0.09792866395227028,0.10253055492646057,0.16018903453448502,0.13977177042721334
11290600,안암동,7634961.75,971161.5,3080183.75,990613.5,742228.5,788382.0,1062393.5,1739224.75,1587536.0,1074554.25,1031795.5,1281377.5,920473.75,4070797.25,0.5331784733564644,0.2277974411594138,0.20792979087288813,0.1407412748334987,0.13514088659317777,0.1678302448601003,0.12056036168092132
11290610,보문동,5282001.75,675058.0,957977.25,837626.75,795368.5,829467.25,1186503.75,1474144.0,1125433.0,581811.25,575393.5,830579.0,694640.75,1795604.0,0.3399476344361302,0.2790881316917398,0.21306941066424295,0.11014976471751453,0.10893474240140114,0.15724701340736966,0.131510889787191
11290620,정릉1동,4437720.75,941937.25,500328.5,533758.75,754249.75,684991.75,1022455.75,1231591.75,889774.25,469387.25,482557.0,752259.5,612152.5,1034087.25,0.23302215444719004,0.27752799677627304,0.20050253274724417,0.10577214665884509,0.10873983001296329,0.16951483483948376,0.13794299697654477
11290630,정릉2동,5622647.75,1019996.0,754054.5,775484.0,900285.75,877288.25,1295539.25,1702378.0,1160746.25,553766.5,545576.5,864302.75,795877.5,1529538.5,0.27203171317285524,0.30277159012851196,0.20644121801868168,0.09848856350640141,0.09703195438483586,0.1537181037172389,0.14154852578129226
11290640,정릉3동,2677771.5,393658.5,762545.5,295105.25,299203.75,351262.25,575997.5,735079.25,554995.75,301742.25,302288.25,430261.0,353406.0,1057650.75,0.39497423510557195,0.2745115668009761,0.207260309552178,0.11268409197722808,0.11288799287019076,0.16067875843775317,0.13197765380653279
11290650,정릉4동,3357450.75,582474.0,543335.5,401731.5,495962.0,510677.25,823270.25,1031497.75,698527.5,336426.5,331704.75,495899.75,463395.0,945067.0,0.2814835035182571,0.30722647234661593,0.20805294016598755,0.10020295904563901,0.0987966093024596,0.1477012730566487,0.1380198950051613
11290660,길음1동,6217286.75,1823487.75,609273.25,653034.0,1168348.0,896532.75,1066611.5,1701778.0,1242417.25,653042.0,691279.75,1072009.25,856761.0,1262307.25,0.20303185308285804,0.27371714840078754,0.1998327083755627,0.10503649361194414,0.1111867246592736,0.1724239677380169,0.13780303763534793
11290685,길음2동,4976708.75,968043.25,574804.75,667330.0,910629.0,781753.25,1074148.0,1280368.25,983189.5,573954.0,610307.75,882951.0,645937.25,1242134.75,0.2495896007577297,0.25727208770254034,0.19755817537041925,0.11532802678075144,0.12263280426044622,0.17741665111505672,0.12979205383477585
11290705,종암동,10952724.25,1979599.0,1850449.75,1384639.75,1629614.25,1650378.25,2458044.0,3003375.25,2253050.5,1226613.25,1248126.5,1779571.25,1441988.25,3235089.5,0.29536847875997607,0.27421262340280317,0.20570685872969002,0.11199161249768522,0.11395580419182014,0.16247749960472163,0.13165567004939432
11290715,월곡1동,8189933.5,1739574.75,1038817.0,1041833.5,1311660.0,1269261.25,1788787.0,2019941.25,1653347.75,1029077.5,1050109.25,1407253.75,1030204.0,2080650.5,0.2540497428947378,0.24663707586880895,0.20187560130982748,0.12565150864778085,0.1282195087420429,0.17182724987937936,0.12578905555216047
11290725,월곡2동,6289909.25,954017.25,1137576.5,877261.25,867374.75,952548.0,1501131.75,1602758.0,1306434.5,754372.0,748948.25,1066016.0,811379.75,2014837.75,0.32032858820657867,0.2548141692187371,0.20770323514603967,0.11993368584769327,0.11907139200776228,0.1694803466361617,0.12899705190500166
11290760,장위1동,6552491.0,1133045.0,785500.75,879799.25,964996.5,1111739.25,1677408.75,2001052.5,1387996.25,679570.0,643133.5,950277.75,890462.25,1665300.0,0.25414762111081113,0.30538805776307054,0.211827265386553,0.10371170292336152,0.09815099326347797,0.145025418577454,0.1358967528532279
11290770,장위2동,5577223.0,731216.0,759167.5,853251.5,835105.25,910327.25,1488154.5,1584121.75,1159705.75,603164.0,598449.75,882549.5,749232.0,1612419.0,0.2891078588752861,0.2840341420811038,0.20793605527338604,0.10814772871732042,0.10730246038216511,0.15824174504049776,0.13433782368035133
11290780,장위3동,3703049.25,576222.25,511661.75,542816.25,600201.5,586669.75,885477.75,988605.0,771281.5,417807.75,419758.0,609186.0,496410.5,1054478.0,0.28475937769393694,0.2669705243590806,0.20828280909307376,0.11282802949488181,0.11335469005711982,0.16450928920267532,0.13405452276930965
11290810,석관동,10243020.5,1446194.75,1614518.0,1437145.75,1466363.0,1661551.75,2617247.0,2921094.0,2107013.25,1103940.75,1097898.75,1632569.0,1380505.5,3051663.75,0.2979261585974567,0.28517896649723584,0.20570233653247105,0.1077749234222464,0.10718505835266072,0.1593835529275764,0.13477523548839915
11305534,삼양동,11149774.25,1656821.0,1359409.5,1391757.75,1790009.0,1838701.0,3113077.25,3129126.25,2267016.25,1206559.25,1215743.0,1828782.25,1502547.75,2751167.25,0.2467464531849154,0.28064480767402084,0.2033239596756858,0.10821378289340701,0.10903745427850255,0.16401966613808347,0.1347603741842576
11305535,미아동,7761570.0,761719.25,1388312.0,1048655.0,1075210.5,1302374.25,2185299.25,2099588.5,1642151.0,901321.75,884263.75,1230396.25,1003849.5,2436967.0,0.31397861515131603,0.27051079871726985,0.2115745912231675,0.11612621544352496,0.11392846421535849,0.1585241452438102,0.12933588178680344
11305545,송중동,11641666.25,1690874.0,1561977.0,1537416.0,1763519.0,1966257.25,3121623.5,3108223.75,2331669.25,1336581.0,1359529.5,1956829.0,1548834.25,3099393.0,0.26623276543424357,0.2669913123475774,0.20028655691791541,0.1148101114821085,0.11678134992059233,0.16808839542191822,0.13304231685906645
11305555,송천동,10740467.25,1743062.5,1164143.0,1276564.25,1577786.75,1864581.25,3114330.25,2843538.25,2268821.5,1277461.5,1239487.5,1729542.5,1381617.0,2440707.25,0.2272440475064062,0.2647499576892244,0.21124048397428893,0.11893909922773611,0.1154034988561601,0.16103047099743262,0.1286365823609769
11305575,삼각산동,2999863.5,778119.5,271531.5,317617.5,514354.5,479305.25,638935.0,785480.25,613600.75,341328.75,363909.0,509390.25,386154.25,589149.0,0.1963919358330804,0.2618386636591965,0.20454289003482992,0.113781427054931,0.12130851953763896,0.16980447610366273,0.12872394027261574
11305595,번1동,6527570.5,686401.25,1240644.25,954763.0,966753.75,1066453.5,1612554.0,1742918.25,1336008.75,763880.5,765292.25,1074096.25,845375.5,2195407.25,0.336328385882619,0.2670087209322366,0.20467166919147023,0.11702370736555047,0.11723998231807684,0.16454762916769722,0.12950844422132246
11305603,번2동,2747258.5,358280.25,333317.25,343795.0,381631.0,468747.0,861488.0,856417.25,582002.5,281506.5,263896.75,394200.25,369235.5,677112.25,0.24646834289529,0.3117352262264363,0.21184846638931137,0.1024681514316909,0.096058215854096,0.1434885905348914,0.13440144056338346
11305608,번3동,3133813.75,454927.25,307189.5,346746.5,457082.25,534735.25,1033132.75,918787.5,642683.0,327319.25,325893.5,488040.5,431091.0,653936.0,0.20867098435572312,0.29318510074186765,0.2050801519394699,0.10444757605649027,0.10399261921676105,0.15573372859187945,0.137561142553542
11305615,수유1동,5756902.25,790280.75,839054.5,742746.25,822301.0,925413.0,1637106.5,1640602.25,1235145.25,658461.75,627111.25,851132.5,744449.0,1581800.75,0.27476595594444914,0.2849800428694095,0.21455032522047773,0.11437778885337162,0.10893206498338581,0.14784557094051753,0.1293141637067053
11305625,수유2동,5223599.0,655553.25,701500.5,612251.25,795230.25,899034.75,1560029.0,1326760.75,1024585.25,606539.25,621087.25,937954.75,706671.25,1313751.75,0.25150317817275025,0.25399360670679355,0.1961454640756306,0.11611520141572888,0.11890025440314235,0.17956101722203408,0.135284360457225
11305635,수유3동,9418944.0,866006.75,2013960.75,1406790.0,1424117.75,1494153.0,2213915.75,2337150.75,1828455.0,1110537.0,1146405.75,1713544.5,1282851.5,3420750.75,0.363177735211081,0.24813299134170455,0.19412526499785962,0.11790461860692664,0.1217127684377357,0.18192533048290763,0.13619907921737298
11305645,우이동,3834373.5,543930.25,543991.75,464047.75,584597.0,625424.75,1072383.5,1086784.0,791794.25,434421.5,424457.75,593348.25,503568.5,1008039.5,0.26289548996726586,0.28343196091877854,0.20649898868746094,0.1132966050386067,0.11069807101473031,0.1547445104135004,0.13133005952602167
11305660,인수동,8105140.5,1257552.75,970298.75,966105.5,1189615.25,1304614.0,2416953.5,2387877.0,1688751.75,854436.5,844831.0,1237605.5,1091639.0,1936404.25,0.23891063331968151,0.2946126597065159,0.20835564170664284,0.10541908557908404,0.1042339734888001,0.15269389839694944,0.1346847719666303
11320511,창1동,3516314.75,522344.0,456441.5,507488.0,517254.5,574381.75,938403.75,917332.5,730984.5,414366.25,412180.5,584021.5,457429.75,963929.5,0.2741306079041986,0.26087895004279693,0.20788369414313665,0.11784105788595858,0.11721945539715976,0.1660890851707743,0.1300878284573359
11320512,창2동,10733855.25,1531096.25,1510388.0,1565711.0,1654222.75,1655078.5,2817358.5,3243776.0,2190975.5,1075947.5,1081520.0,1640275.75,1501361.0,3076099.0,0.28657913940100876,0.3022004605474813,0.20411822676665964,0.10023868171689757,0.100757833491373,0.152813291384752,0.13987155267442236
11320513,창3동,3485485.75,523850.0,369977.75,379200.0,546988.75,633052.75,1032416.0,984114.25,708166.0,379002.5,372961.0,561213.0,480029.0,749177.75,0.21494213539676643,0.2823463702297449,0.2031756979640499,0.10873735461405917,0.1070040237576642,0.16101428617230754,0.1377222672621743
11320514,창4동,3586743.75,582454.25,424358.75,475008.0,544083.25,611618.5,949220.5,997084.5,763066.0,410689.0,404778.0,545712.0,465413.5,899366.75,0.2507474223660388,0.2779915626813318,0.21274617123121772,0.11450190719646476,0.11285389428782025,0.15214691598751653,0.12975933951233623
11320515,창5동,3776961.75,576074.0,480538.5,547342.75,551764.25,604654.25,1016588.0,864291.75,754834.75,469295.75,489176.25,714933.5,484429.75,1027881.25,0.2721449985560484,0.2288325398053078,0.19985236811042634,0.12425218497380865,0.12951580724904085,0.18928799053895634,0.12825910932246004
11320521,도봉1동,3707496.25,453813.0,357644.25,423864.5,493337.5,662351.0,1316486.75,1003617.0,772042.75,426886.5,434620.75,595105.25,475225.5,781508.75,0.21079151462391904,0.2706993972010086,0.2082383090744866,0.11514145159283708,0.11722756294089307,0.16051405311603484,0.12817963066044907
11320522,도봉2동,3081511.75,427166.75,302594.5,399736.75,455889.5,515328.25,980797.0,846633.0,641137.25,339414.0,338246.75,497177.0,418904.0,702331.25,0.22791775822370303,0.27474599115190784,0.2080593234797823,0.11014528826638419,0.1097664969150288,0.16134191278030985,0.13594106853559781
11320660,쌍문1동,4582060.5,764678.75,717762.25,528929.25,628442.75,708174.75,1234072.75,1300956.75,948373.75,511164.0,501989.25,711848.0,607727.75,1246691.5,0.27208097754274524,0.2839239573549935,0.2069753880377616,0.11155767148862394,0.10955535178987706,0.1553554345255808,0.13263197856073702
11320670,쌍문2동,4362104.0,655495.25,511089.25,602352.75,644468.0,709454.5,1239243.5,1194962.75,895387.5,496596.5,490071.5,703455.75,581630.0,1113442.0,0.2552534281621896,0.27394182944744094,0.20526505099374062,0.113843342570466,0.11234750478209599,0.16126524035190357,0.13333703185435286
11320680,쌍문3동,5397132.5,805611.0,749898.25,760864.75,804729.5,831479.0,1444550.0,1439267.25,1132902.5,619257.5,606096.0,883821.0,715789.0,1510763.0,0.2799195684004423,0.26667258030074303,0.20990822441361223,0.11473824294660173,0.11229963318484398,0.16375751382794473,0.1326239442889349
11320681,쌍문4동,2391935.75,546628.5,209977.0,274281.75,357164.0,358614.0,645270.75,660613.5,503386.25,261640.75,265701.5,384544.0,316049.75,484258.75,0.20245474820968748,0.2761836307685104,0.21045140949124574,0.1093845225566782,0.11108220611694943,0.16076686006302635,0.13213137100358988
11320690,방학1동,6462037.75,848629.5,744856.25,804646.0,990049.5,1149115.75,1924742.5,1556200.25,1291937.75,788999.25,823389.75,1167382.0,834129.5,1549502.25,0.23978539122585596,0.24082190637156212,0.1999272984748503,0.12209759220301676,0.12741952025891523,0.18065230275078475,0.12908149600333116
11320700,방학2동,2653096.75,323543.25,259423.75,297711.5,374343.75,474291.25,923783.25,714840.5,526712.75,297142.0,305470.0,448698.25,360233.5,557135.25,0.2099943207875853,0.2694362729139071,0.19852753202460482,0.11199817722440766,0.11513715057696257,0.16912246038520834,0.13577850110441694
11320710,방학3동,3256078.75,685372.25,275966.5,345241.25,478376.25,485880.0,985243.5,1014053.5,680749.5,328946.75,309189.0,474507.25,448632.0,621207.75,0.19078400668288506,0.3114339602505007,0.20907034266293467,0.10102542820870042,0.09495746993219989,0.14572966025468517,0.1377829083525698
11350560,월계1동,4534764.0,791166.25,1104672.75,522790.25,577309.5,589120.75,949704.5,1121862.25,943318.75,571682.25,560272.0,766136.25,571492.75,1627463.0,0.35888593099883476,0.2473915401110179,0.208019369916494,0.1260665935426849,0.1235504207054656,0.16894732559401107,0.12602480525998708
11350570,월계2동,3653399.0,703167.0,404907.75,422677.0,571602.25,543101.75,1007943.25,1226303.0,792426.25,347221.5,311261.75,466565.75,509620.75,827584.75,0.2265246007895661,0.33566084624208853,0.21690109675948344,0.09504067308279221,0.08519785273932576,0.12770730763324784,0.13949222354306223
11350580,월계3동,2402464.5,403215.5,270058.25,344332.75,371238.0,363413.5,650207.75,682900.0,503872.75,254231.5,256108.25,380696.25,324657.0,614391.0,0.2557336435148157,0.2842497776762154,0.20973161101860194,0.10582112659729208,0.10660230359283145,0.15846071815004967,0.1351349832640607
11350595,공릉1동,10197529.25,1434166.0,1953910.5,1381664.25,1465392.0,1479317.0,2483079.25,2735659.5,2080474.5,1154634.75,1158793.75,1711734.25,1356232.5,3335574.75,0.32709636503371636,0.2682668941596809,0.20401750747613692,0.11322691229348521,0.1136347561837099,0.16785774358038738,0.1329961863065997
11350600,공릉2동,8247482.25,1632185.75,1648210.0,1054020.75,1220588.5,1079008.5,1613469.0,2262301.5,1728184.25,930927.75,910328.0,1317882.0,1097858.25,2702230.75,0.3276431119327356,0.2743020756425393,0.20954082683839664,0.11287417441850209,0.11037647277143275,0.15979203835206798,0.13311435135249913
11350611,하계1동,3607974.25,656891.0,544939.5,383045.0,494526.75,597630.75,930940.5,916286.0,780656.5,461655.0,440059.0,567821.0,441497.25,927984.5,0.25720374805890034,0.2539613468693686,0.2163697537475496,0.12795407284295335,0.12196844254085239,0.15737944914656748,0.12236707343462887
11350612,하계2동,2482761.0,417101.25,287150.0,328656.25,419150.0,421147.0,609556.75,696744.5,517878.25,264232.75,266999.0,396676.5,340230.75,615806.25,0.24803283521853292,0.2806329324489953,0.2085896507960291,0.10642697786859065,0.10754116082860976,0.15977232605152086,0.13703725408929818
11350619,중계본동,3816486.5,1266869.0,366436.0,251610.0,687749.0,617611.75,626210.5,905140.25,734235.0,458020.0,509301.75,737030.75,472759.5,618046.0,0.1619410942499076,0.23716584612574942,0.1923850641159087,0.12001090531828162,0.13344780598595068,0.1931176096129254,0.12387296535701096
11350621,중계1동,3773250.25,1204633.0,360997.5,279292.5,663747.5,593001.75,671577.5,1019367.75,749706.25,419217.75,441722.5,652587.0,490648.75,640290.0,0.16969189891394032,0.27015641223372344,0.19868977680449368,0.11110255674136642,0.11706684442676443,0.1729508929337512,0.130033450604025
11350624,중계4동,2831815.75,525916.75,312838.25,275650.75,412990.75,492617.0,811803.25,757585.75,558640.0,319866.25,327665.5,481707.0,386351.5,588489.0,0.20781330847531307,0.26752649779562815,0.19727272157448802,0.11295447099621506,0.11570862263902586,0.17010534671967978,0.13643242855754298
11350625,중계2?3동,4332230.0,847251.25,458933.25,548622.5,698513.75,714181.5,1064728.5,1236497.5,909513.25,483273.0,465806.5,658026.5,579114.25,1007555.75,0.23257208181467742,0.28541824880027145,0.20994112731780168,0.11155294155665789,0.10752118423998726,0.1518909430016412,0.13367578591164367
11350630,상계1동,6781890.25,1059545.5,706394.5,822755.75,965606.25,1142017.0,2085570.75,1788103.0,1360469.75,785247.5,790770.25,1163169.5,894130.0,1529150.25,0.22547552284556655,0.2636584984547634,0.20060332736879663,0.11578593445979164,0.11660027232083267,0.17151110636153394,0.13184082417140267
11350640,상계2동,10133741.5,1551502.75,1540922.0,1343765.75,1434542.5,1689385.25,2573623.75,2373736.25,1953191.5,1260743.0,1319420.5,1912257.5,1314393.25,2884687.75,0.2846616671640973,0.2342408526998641,0.19274139763679585,0.12441041642911456,0.13020072596089016,0.1887020208676134,0.12970463574583976
11350665,상계3?4동,8335692.0,1253256.5,855406.25,920502.25,1242154.25,1483008.25,2581365.25,2264822.75,1701783.5,912608.25,932882.75,1410508.0,1113086.75,1775908.5,0.2130487186906618,0.2717018275147402,0.20415623561907037,0.10948200221409332,0.11191425378960738,0.1692130659338181,0.13353261492867058
